const,SquareFootage,NumBedrooms,IsLuxury
1.0,670.81,3,0
1.0,839.76,4,1
1.0,1286.17,6,1
1.0,909.57,3,0
1.0,828.63,3,0
1.0,1682.22,4,1
1.0,1275.71,3,1
1.0,1388.79,2,1
1.0,1223.21,2,1
1.0,637.66,4,0
1.0,591.93,3,0
1.0,645.66,4,1
1.0,918.86,1,0
1.0,1021.92,2,1
1.0,1025.08,3,0
1.0,550.0,3,0
1.0,1328.99,3,1
1.0,1930.03,4,1
1.0,550.0,4,0
1.0,1284.14,3,0
1.0,630.95,2,0
1.0,550.0,2,0
1.0,1226.59,2,0
1.0,812.15,4,1
1.0,554.51,5,1
1.0,588.48,2,0
1.0,550.0,3,0
1.0,968.63,3,0
1.0,834.4,3,0
1.0,1543.25,3,1
1.0,588.48,4,0
1.0,550.0,5,1
1.0,550.0,3,0
1.0,683.28,4,1
1.0,740.88,1,0
1.0,1434.43,2,1
1.0,967.81,4,0
1.0,1028.46,3,0
1.0,550.0,4,0
1.0,1113.69,3,1
1.0,1300.36,4,1
1.0,1006.86,2,1
1.0,1568.19,3,1
1.0,1226.96,4,1
1.0,2405.6,5,1
1.0,1213.01,4,0
1.0,701.87,3,0
1.0,1528.82,3,1
1.0,764.24,2,1
1.0,925.18,3,1
1.0,1085.09,3,1
1.0,1252.11,3,1
1.0,1638.78,3,1
1.0,645.83,3,0
1.0,550.0,3,1
1.0,1559.56,3,1
1.0,1432.31,4,1
1.0,1167.52,4,1
1.0,550.0,3,0
1.0,1618.08,2,0
1.0,1247.13,2,0
1.0,757.36,3,0
1.0,799.39,2,1
1.0,941.81,2,0
1.0,550.0,5,1
1.0,1519.89,3,1
1.0,709.62,4,0
1.0,1474.99,2,0
1.0,550.0,3,1
1.0,966.05,3,0
1.0,756.26,5,0
1.0,2579.34,2,1
1.0,550.0,2,0
1.0,550.0,3,0
1.0,550.0,3,0
1.0,1004.33,4,1
1.0,550.0,4,0
1.0,1296.88,1,0
1.0,1252.56,2,1
1.0,1758.17,3,1
1.0,550.0,2,0
1.0,1544.53,4,1
1.0,853.42,2,0
1.0,699.1,2,0
1.0,1863.33,3,1
1.0,550.0,1,0
1.0,1071.37,4,1
1.0,915.61,3,1
1.0,838.91,1,0
1.0,1537.28,3,1
1.0,792.46,3,1
1.0,557.98,4,0
1.0,1701.34,3,1
1.0,1052.48,3,1
1.0,777.56,2,1
1.0,1567.09,2,0
1.0,1061.97,5,1
1.0,550.0,3,1
1.0,1050.87,4,1
1.0,659.51,1,0
1.0,1849.9,2,1
1.0,1070.0,5,1
1.0,752.71,2,0
1.0,1267.22,4,1
1.0,1569.31,3,1
1.0,611.78,2,0
1.0,1612.52,4,1
1.0,730.03,2,0
1.0,1173.04,3,0
1.0,653.62,4,1
1.0,550.0,3,0
1.0,636.83,3,0
1.0,1017.19,2,0
1.0,933.56,2,0
1.0,550.0,2,1
1.0,1376.09,5,1
1.0,776.93,1,0
1.0,1174.24,3,1
1.0,550.0,2,0
1.0,1269.27,3,0
1.0,1459.29,4,1
1.0,1159.38,4,1
1.0,555.51,2,0
1.0,1427.51,3,1
1.0,550.0,2,1
1.0,550.0,1,1
1.0,627.78,3,0
1.0,1074.21,3,1
1.0,569.26,4,0
1.0,1042.03,3,1
1.0,1371.0,3,1
1.0,599.91,1,0
1.0,550.0,3,1
1.0,767.77,3,0
1.0,1828.53,3,1
1.0,1035.96,5,1
1.0,588.25,5,1
1.0,1608.72,4,1
1.0,1645.3,4,1
1.0,945.51,4,0
1.0,1027.78,4,0
1.0,1774.66,3,0
1.0,1384.88,3,1
1.0,1257.21,4,1
1.0,550.0,2,1
1.0,1146.65,4,1
1.0,862.01,2,0
1.0,610.07,4,0
1.0,550.0,3,0
1.0,795.24,4,0
1.0,623.86,3,1
1.0,1348.57,2,0
1.0,1054.36,4,1
1.0,774.9,4,0
1.0,550.0,2,0
1.0,1433.13,3,1
1.0,759.22,2,1
1.0,583.7,4,1
1.0,613.65,3,1
1.0,925.73,3,1
1.0,550.0,2,1
1.0,1320.0,4,1
1.0,1488.9,4,1
1.0,894.95,2,0
1.0,956.98,2,0
1.0,1287.48,3,1
1.0,550.0,1,0
1.0,1152.86,4,1
1.0,583.36,3,0
1.0,1310.08,5,1
1.0,553.63,2,0
1.0,669.93,4,1
1.0,835.59,1,0
1.0,891.84,3,0
1.0,700.9,3,0
1.0,718.07,5,1
1.0,550.0,3,1
1.0,1637.04,4,1
1.0,1529.31,3,1
1.0,2721.32,4,1
1.0,1868.71,3,1
1.0,1094.63,3,0
1.0,1120.64,6,1
1.0,550.0,3,0
1.0,930.28,2,0
1.0,1811.82,4,1
1.0,1537.35,3,1
1.0,1573.68,2,1
1.0,1954.21,2,0
1.0,993.92,2,0
1.0,550.0,3,0
1.0,813.84,1,0
1.0,1330.24,1,0
1.0,606.62,3,1
1.0,1334.82,3,0
1.0,1254.35,6,1
1.0,774.57,2,1
1.0,991.57,4,0
1.0,966.69,4,0
1.0,1702.79,5,1
1.0,949.39,5,1
1.0,1774.97,3,1
1.0,1899.3,3,1
1.0,1578.44,2,1
1.0,878.71,5,1
1.0,841.37,3,0
1.0,790.32,3,1
1.0,1014.76,1,0
1.0,969.98,4,1
1.0,1223.17,3,1
1.0,604.7,3,1
1.0,1553.28,2,1
1.0,1291.71,3,0
1.0,562.66,4,0
1.0,1883.16,2,1
1.0,1376.19,3,0
1.0,550.0,4,0
1.0,550.0,3,0
1.0,1230.8,2,1
1.0,1535.36,4,1
1.0,773.75,5,1
1.0,1554.53,3,1
1.0,1792.82,3,1
1.0,1167.07,3,1
1.0,1010.1,4,0
1.0,914.2,3,0
1.0,1379.79,3,1
1.0,550.0,3,0
1.0,550.0,2,0
1.0,738.18,3,0
1.0,1267.32,5,1
1.0,550.0,3,0
1.0,813.78,4,1
1.0,550.0,4,0
1.0,1708.43,3,1
1.0,2068.36,4,1
1.0,873.82,3,0
1.0,550.0,2,0
1.0,806.87,3,0
1.0,687.49,1,0
1.0,1080.83,3,1
1.0,550.0,4,0
1.0,1150.13,2,1
1.0,917.29,2,0
1.0,550.0,5,0
1.0,1571.91,2,0
1.0,782.26,2,1
1.0,1161.81,3,0
1.0,1284.31,5,1
1.0,1183.0,4,1
1.0,607.86,1,0
1.0,1055.93,3,0
1.0,1010.63,3,1
1.0,550.0,3,0
1.0,550.0,3,0
1.0,800.7,2,0
1.0,1138.63,3,0
1.0,690.99,2,1
1.0,550.0,4,0
1.0,1339.82,4,0
1.0,1119.47,2,1
1.0,1010.83,3,1
1.0,707.34,3,1
1.0,1946.34,1,0
1.0,1190.82,3,1
1.0,550.0,3,1
1.0,554.01,4,0
1.0,691.0,3,1
1.0,1597.54,3,1
1.0,1356.68,3,1
1.0,849.96,3,1
1.0,550.0,2,0
1.0,550.0,4,1
1.0,1040.39,3,0
1.0,1247.77,3,1
1.0,550.0,1,0
1.0,799.57,2,1
1.0,554.26,2,0
1.0,666.22,4,1
1.0,1362.44,3,1
1.0,550.0,4,0
1.0,550.0,1,0
1.0,1658.26,4,1
1.0,554.8,2,0
1.0,550.0,3,0
1.0,1028.47,4,1
1.0,1644.94,4,1
1.0,736.85,1,1
1.0,965.01,4,0
1.0,917.99,4,1
1.0,1635.03,4,1
1.0,932.28,4,1
1.0,970.6,3,1
1.0,1318.75,3,1
1.0,550.0,3,0
1.0,643.37,3,0
1.0,550.0,4,0
1.0,550.0,3,1
1.0,1047.19,2,0
1.0,1563.58,3,1
1.0,1831.8,2,1
1.0,1856.44,2,1
1.0,550.0,2,0
1.0,550.0,4,0
1.0,983.26,2,0
1.0,837.06,4,0
1.0,550.0,2,0
1.0,1363.54,5,1
1.0,550.0,3,0
1.0,813.44,2,1
1.0,1432.2,4,1
1.0,936.49,2,1
1.0,608.41,2,0
1.0,1844.94,3,0
1.0,1076.36,2,0
1.0,1348.09,5,1
1.0,550.0,1,0
1.0,1668.25,5,1
1.0,1008.63,3,1
1.0,1495.54,4,1
1.0,1973.89,5,1
1.0,1937.42,2,1
1.0,1410.81,2,1
1.0,1036.36,4,0
1.0,1442.57,2,1
1.0,863.31,2,0
1.0,1107.54,1,0
1.0,550.0,2,0
1.0,935.24,2,1
1.0,1280.45,4,0
1.0,1106.34,5,1
1.0,1173.75,2,0
1.0,1761.86,3,1
1.0,1109.92,4,0
1.0,844.95,3,1
1.0,594.57,3,0
1.0,1046.79,3,0
1.0,1639.0,5,1
1.0,550.0,3,0
1.0,1248.3,3,0
1.0,817.26,2,0
1.0,1004.32,4,1
1.0,550.0,2,0
1.0,1280.56,2,0
1.0,703.01,2,0
1.0,1024.7,3,1
1.0,1127.11,2,1
1.0,1259.71,4,1
1.0,1227.08,3,1
1.0,1163.32,3,1
1.0,1622.22,4,1
1.0,550.0,2,0
1.0,760.79,3,0
1.0,1529.15,4,1
1.0,550.0,3,1
1.0,1113.87,5,1
1.0,861.76,4,1
1.0,852.57,2,0
1.0,1452.3,3,1
1.0,1501.25,3,0
1.0,1528.68,3,1
1.0,791.8,3,1
1.0,550.0,1,0
1.0,731.32,1,1
1.0,1294.63,3,1
1.0,692.1,3,1
1.0,594.02,3,1
1.0,794.16,3,0
1.0,781.01,4,1
1.0,1362.72,2,0
1.0,550.0,4,0
1.0,1360.01,2,1
1.0,839.18,3,1
1.0,746.94,3,1
1.0,550.0,4,0
1.0,845.84,3,0
1.0,1144.52,4,1
1.0,1230.22,4,0
1.0,1159.83,2,0
1.0,874.53,3,0
1.0,1134.91,3,1
1.0,808.03,2,0
1.0,550.0,3,0
1.0,815.38,2,0
1.0,1208.86,2,0
1.0,550.0,2,0
1.0,1608.32,3,0
1.0,1697.87,3,0
1.0,1065.39,3,1
1.0,1423.0,2,1
1.0,1250.32,4,1
1.0,1540.08,5,1
1.0,984.21,3,1
1.0,1356.4,4,1
1.0,550.0,4,1
1.0,1594.17,4,1
1.0,1612.72,3,1
1.0,1327.52,3,1
1.0,1756.64,3,1
1.0,550.0,1,0
1.0,2194.65,3,1
1.0,550.0,2,0
1.0,1681.69,3,1
1.0,1243.58,3,0
1.0,943.11,2,0
1.0,819.71,2,0
1.0,550.0,2,0
1.0,777.79,3,1
1.0,965.04,3,0
1.0,550.0,3,1
1.0,1628.72,4,1
1.0,907.51,3,0
1.0,550.0,2,0
1.0,550.0,2,0
1.0,1664.88,4,1
1.0,1188.92,1,0
1.0,550.0,3,0
1.0,1784.63,4,1
1.0,822.24,4,1
1.0,1488.04,1,0
1.0,1635.34,3,1
1.0,1244.67,3,0
1.0,1092.07,2,1
1.0,550.0,3,0
1.0,1145.22,3,0
1.0,550.0,2,0
1.0,550.0,5,0
1.0,1622.43,1,1
1.0,550.0,3,0
1.0,1457.94,2,1
1.0,1465.72,3,1
1.0,813.44,2,0
1.0,1355.66,1,0
1.0,1964.4,2,0
1.0,783.13,2,0
1.0,785.99,3,0
1.0,769.33,2,1
1.0,1984.35,4,1
1.0,550.0,4,0
1.0,933.99,4,1
1.0,754.7,1,0
1.0,978.37,3,1
1.0,866.92,2,0
1.0,720.07,2,0
1.0,1035.55,6,1
1.0,1635.13,3,1
1.0,860.5,4,0
1.0,805.18,4,0
1.0,550.0,4,0
1.0,669.92,3,0
1.0,550.0,2,0
1.0,1284.04,3,1
1.0,900.27,5,1
1.0,1298.07,2,0
1.0,1191.96,2,1
1.0,550.0,4,0
1.0,2468.58,3,1
1.0,589.27,4,0
1.0,1270.65,4,1
1.0,1516.73,3,1
1.0,645.31,4,1
1.0,935.59,2,0
1.0,934.48,4,0
1.0,738.76,1,1
1.0,555.88,3,1
1.0,1002.76,3,1
1.0,1339.23,3,0
1.0,857.78,3,0
1.0,690.82,5,0
1.0,1510.98,2,0
1.0,1194.41,4,1
1.0,1569.16,2,1
1.0,677.16,2,1
1.0,2189.13,4,0
1.0,2237.66,3,1
1.0,1173.33,2,0
1.0,990.47,3,1
1.0,1506.32,3,1
1.0,1744.56,2,1
1.0,1124.78,3,1
1.0,1545.13,4,1
1.0,1314.72,2,0
1.0,1109.44,3,0
1.0,1358.29,3,1
1.0,1075.91,4,1
1.0,789.29,1,0
1.0,1371.48,4,1
1.0,1187.73,3,1
1.0,1179.23,4,1
1.0,830.87,3,0
1.0,550.0,4,1
1.0,1052.51,3,1
1.0,550.0,3,0
1.0,1308.37,5,1
1.0,550.0,2,0
1.0,590.02,3,0
1.0,898.96,5,1
1.0,995.06,3,1
1.0,1046.72,1,0
1.0,1676.09,2,1
1.0,550.0,3,0
1.0,550.0,2,0
1.0,1028.83,4,0
1.0,984.01,2,0
1.0,550.0,5,0
1.0,693.18,2,1
1.0,1019.02,3,0
1.0,1555.84,3,1
1.0,898.6,4,1
1.0,2093.21,2,0
1.0,780.1,2,0
1.0,553.44,4,0
1.0,1241.41,3,0
1.0,550.0,4,0
1.0,1002.88,2,0
1.0,1092.84,3,0
1.0,696.71,3,0
1.0,1409.85,4,1
1.0,1789.2,5,1
1.0,550.0,4,0
1.0,1346.71,3,1
1.0,550.0,3,0
1.0,1140.53,4,0
1.0,550.0,2,0
1.0,1566.17,4,1
1.0,1520.84,2,0
1.0,1287.6,4,1
1.0,1440.88,3,1
1.0,1817.51,2,0
1.0,1406.02,2,1
1.0,1457.32,3,0
1.0,1498.62,3,1
1.0,1181.63,4,1
1.0,1259.23,5,1
1.0,550.0,2,1
1.0,1532.97,4,1
1.0,841.15,2,0
1.0,1125.42,1,0
1.0,1238.53,3,1
1.0,1183.87,5,0
1.0,724.56,2,1
1.0,1164.17,1,0
1.0,800.24,4,1
1.0,1786.61,3,1
1.0,707.78,3,0
1.0,1326.33,2,0
1.0,1427.45,4,1
1.0,1601.53,4,1
1.0,797.3,4,0
1.0,550.0,3,1
1.0,1487.75,3,1
1.0,1299.92,3,1
1.0,550.0,3,0
1.0,626.54,3,0
1.0,550.0,2,0
1.0,1482.85,4,0
1.0,1572.67,1,0
1.0,679.57,2,0
1.0,961.63,3,0
1.0,1032.15,3,0
1.0,1091.18,2,0
1.0,1423.76,3,1
1.0,550.0,3,0
1.0,1724.17,3,1
1.0,881.16,4,1
1.0,550.0,4,1
1.0,550.0,2,0
1.0,1064.35,3,1
1.0,1607.84,4,1
1.0,1527.91,3,0
1.0,550.0,4,0
1.0,1076.92,2,1
1.0,550.0,4,0
1.0,1689.01,3,1
1.0,674.92,3,0
1.0,565.46,5,1
1.0,1743.78,3,1
1.0,768.26,2,0
1.0,1297.08,5,1
1.0,858.81,3,0
1.0,550.0,3,0
1.0,965.69,4,1
1.0,550.0,3,0
1.0,733.82,3,1
1.0,564.0,4,0
1.0,1237.24,3,1
1.0,550.0,2,0
1.0,852.32,2,0
1.0,711.62,5,1
1.0,1912.38,4,1
1.0,550.0,2,0
1.0,1051.52,3,1
1.0,586.53,3,1
1.0,885.62,3,0
1.0,614.09,4,0
1.0,550.0,5,1
1.0,806.9,3,1
1.0,1324.76,3,0
1.0,1693.55,3,0
1.0,558.97,2,0
1.0,945.19,4,1
1.0,1532.61,3,1
1.0,1634.97,4,1
1.0,550.0,3,0
1.0,1002.7,4,1
1.0,1389.32,4,1
1.0,950.91,2,0
1.0,550.0,2,0
1.0,1021.58,3,1
1.0,1058.54,2,0
1.0,832.15,2,0
1.0,748.24,3,0
1.0,550.0,5,0
1.0,550.0,3,0
1.0,690.85,3,0
1.0,1761.01,2,1
1.0,550.0,3,0
1.0,1046.69,3,0
1.0,1282.25,4,1
1.0,1083.33,3,1
1.0,1003.86,5,1
1.0,550.0,5,1
1.0,737.53,3,0
1.0,550.0,3,0
1.0,1241.82,3,1
1.0,1040.56,3,1
1.0,1438.6,5,1
1.0,939.05,3,0
1.0,1339.86,6,1
1.0,774.59,3,0
1.0,1929.33,4,1
1.0,1488.2,4,1
1.0,2115.54,1,1
1.0,1066.74,3,0
1.0,550.0,3,1
1.0,826.87,4,1
1.0,1357.84,3,1
1.0,1156.97,4,1
1.0,550.0,3,0
1.0,550.0,4,0
1.0,1302.97,4,1
1.0,1856.18,2,0
1.0,1063.04,3,1
1.0,1038.6,2,0
1.0,1686.82,2,0
1.0,550.0,4,1
1.0,1385.14,3,1
1.0,915.54,4,1
1.0,2233.04,3,1
1.0,1016.62,3,0
1.0,1423.75,2,1
1.0,1016.53,3,1
1.0,1153.8,4,1
1.0,834.66,2,1
1.0,631.39,4,0
1.0,550.0,3,0
1.0,817.6,4,1
1.0,983.44,4,1
1.0,1601.72,1,1
1.0,659.64,3,0
1.0,965.05,1,0
1.0,1143.71,1,0
1.0,952.63,4,0
1.0,2670.46,4,1
1.0,1175.07,4,1
1.0,550.0,1,1
1.0,912.66,4,1
1.0,550.0,2,0
1.0,550.0,4,0
1.0,1437.56,5,1
1.0,1756.32,3,1
1.0,550.0,4,0
1.0,1589.14,3,1
1.0,1325.42,3,1
1.0,1361.23,3,1
1.0,550.0,4,0
1.0,1924.5,3,1
1.0,876.31,3,0
1.0,1000.08,3,0
1.0,1305.92,5,1
1.0,550.0,2,1
1.0,1375.64,3,1
1.0,1557.14,3,0
1.0,561.99,3,0
1.0,1542.26,3,1
1.0,1464.41,3,1
1.0,645.07,3,1
1.0,586.27,4,0
1.0,1350.43,3,0
1.0,2090.48,4,1
1.0,1237.2,2,0
1.0,688.88,3,1
1.0,1002.01,4,0
1.0,1118.5,1,0
1.0,637.9,2,0
1.0,1504.02,2,0
1.0,1128.66,3,1
1.0,1351.0,4,0
1.0,1157.68,3,1
1.0,550.0,4,1
1.0,550.0,3,0
1.0,947.97,4,1
1.0,550.0,2,0
1.0,1032.22,4,1
1.0,550.0,3,0
1.0,550.0,1,0
1.0,550.0,3,0
1.0,634.94,2,0
1.0,806.19,1,0
1.0,1613.59,3,1
1.0,1339.88,4,1
1.0,1384.41,2,0
1.0,842.88,3,0
1.0,1367.54,2,0
1.0,550.0,2,1
1.0,886.52,1,0
1.0,1349.32,2,0
1.0,1123.25,4,0
1.0,982.47,2,0
1.0,1034.81,3,0
1.0,550.0,5,1
1.0,550.0,3,0
1.0,761.99,1,0
1.0,828.24,2,1
1.0,1198.58,3,0
1.0,1230.2,4,1
1.0,923.99,3,1
1.0,550.0,2,0
1.0,2192.52,3,1
1.0,1051.25,2,0
1.0,550.0,3,0
1.0,682.66,4,0
1.0,1793.47,2,0
1.0,550.0,3,0
1.0,1053.75,3,0
1.0,820.57,3,1
1.0,550.0,2,1
1.0,774.77,4,1
1.0,736.99,3,0
1.0,550.0,1,0
1.0,1209.09,5,1
1.0,1267.34,4,1
1.0,1191.88,3,0
1.0,757.63,3,1
1.0,550.0,4,1
1.0,1360.15,2,0
1.0,1439.93,4,1
1.0,1302.39,3,0
1.0,561.83,3,1
1.0,905.01,3,0
1.0,1763.24,3,0
1.0,912.71,2,0
1.0,1913.1,4,1
1.0,1307.56,4,1
1.0,673.11,2,0
1.0,550.0,3,0
1.0,550.0,2,0
1.0,550.0,3,1
1.0,550.0,3,0
1.0,1660.73,2,1
1.0,1139.69,3,0
1.0,775.64,5,1
1.0,550.0,5,1
1.0,1626.92,4,1
1.0,915.19,2,0
1.0,1001.18,4,1
1.0,733.04,4,1
1.0,1488.72,2,1
1.0,1291.88,2,0
1.0,936.15,3,1
1.0,1330.07,3,1
1.0,1522.56,1,0
1.0,780.97,2,1
1.0,2525.19,1,1
1.0,1069.43,2,0
1.0,2161.12,2,1
1.0,1306.01,4,1
1.0,550.0,1,0
1.0,1982.9,4,1
1.0,763.62,2,0
1.0,550.0,3,0
1.0,1968.46,4,1
1.0,2063.7,3,1
1.0,944.48,3,1
1.0,1578.91,5,1
1.0,1177.71,1,0
1.0,691.76,4,0
1.0,783.15,2,0
1.0,1136.23,4,0
1.0,903.0,4,1
1.0,843.49,3,0
1.0,550.0,2,0
1.0,823.43,3,0
1.0,2131.78,4,1
1.0,888.61,4,1
1.0,764.69,2,1
1.0,1024.69,4,1
1.0,1004.4,3,0
1.0,1329.39,4,1
1.0,1303.74,4,0
1.0,2114.0,4,1
1.0,1437.55,2,0
1.0,675.68,2,0
1.0,1288.28,4,1
1.0,2550.32,4,1
1.0,944.88,3,1
1.0,550.0,3,0
1.0,935.74,1,0
1.0,1044.95,3,0
1.0,693.49,3,0
1.0,729.98,2,0
1.0,1380.8,4,1
1.0,1003.45,3,1
1.0,550.0,3,0
1.0,1234.68,4,1
1.0,550.0,1,1
1.0,1097.56,4,1
1.0,797.3,3,1
1.0,1328.73,2,0
1.0,1005.4,2,1
1.0,1431.14,5,1
1.0,1055.67,4,1
1.0,550.0,1,0
1.0,1572.85,4,0
1.0,746.67,4,1
1.0,1353.38,3,0
1.0,550.0,3,0
1.0,1414.69,2,1
1.0,625.26,2,0
1.0,632.87,3,1
1.0,994.94,3,1
1.0,888.27,3,1
1.0,1205.34,5,1
1.0,1438.94,4,1
1.0,793.69,3,0
1.0,1207.69,4,1
1.0,1067.29,2,1
1.0,812.21,2,0
1.0,1120.96,3,1
1.0,1356.12,3,1
1.0,550.0,4,1
1.0,1320.89,2,1
1.0,769.16,2,0
1.0,919.69,2,0
1.0,692.41,3,0
1.0,1244.03,3,0
1.0,919.36,2,0
1.0,1159.37,2,0
1.0,814.83,4,1
1.0,778.73,2,1
1.0,550.0,2,1
1.0,1236.71,5,1
1.0,1927.22,5,1
1.0,1295.72,2,0
1.0,550.0,2,0
1.0,1429.28,2,0
1.0,1114.19,3,0
1.0,550.0,2,0
1.0,1674.82,6,1
1.0,550.0,2,0
1.0,1007.21,2,0
1.0,1409.03,2,0
1.0,1032.01,4,1
1.0,1194.44,3,1
1.0,1396.28,3,0
1.0,550.0,3,0
1.0,1917.9,2,0
1.0,759.17,3,0
1.0,550.0,2,1
1.0,771.76,2,0
1.0,1351.18,3,1
1.0,1048.34,4,1
1.0,1166.68,3,0
1.0,1821.56,3,0
1.0,1835.88,4,1
1.0,1682.91,4,1
1.0,1571.87,3,1
1.0,1183.2,4,1
1.0,550.0,3,0
1.0,550.0,1,1
1.0,565.41,4,0
1.0,1018.91,4,1
1.0,1433.84,4,1
1.0,550.0,3,0
1.0,755.25,2,1
1.0,954.8,1,1
1.0,1481.34,5,1
1.0,1256.23,5,1
1.0,550.0,3,0
1.0,1791.87,3,1
1.0,1433.01,3,1
1.0,1146.1,4,1
1.0,1402.17,2,1
1.0,1161.97,1,0
1.0,709.6,4,0
1.0,1313.78,3,1
1.0,605.01,3,0
1.0,1689.85,3,1
1.0,1501.09,2,0
1.0,1115.34,3,0
1.0,1810.08,4,1
1.0,550.0,1,0
1.0,1397.05,3,1
1.0,1618.91,4,1
1.0,1225.4,3,1
1.0,1452.7,3,0
1.0,1898.58,2,1
1.0,2167.29,3,1
1.0,550.0,2,0
1.0,1753.46,4,0
1.0,1297.26,5,1
1.0,890.0,5,1
1.0,1191.94,3,1
1.0,558.0,4,0
1.0,550.0,2,0
1.0,1186.8,5,1
1.0,972.33,3,1
1.0,1082.65,3,1
1.0,1654.8,4,1
1.0,1199.97,3,1
1.0,1148.28,3,1
1.0,1724.22,4,1
1.0,550.0,4,1
1.0,812.41,3,0
1.0,1487.34,3,1
1.0,1068.87,3,1
1.0,569.55,3,0
1.0,923.61,4,0
1.0,1519.25,4,0
1.0,810.68,2,0
1.0,1956.56,3,0
1.0,1166.46,3,1
1.0,1435.76,3,1
1.0,962.64,2,0
1.0,1801.97,3,1
1.0,635.61,3,0
1.0,632.37,3,0
1.0,645.62,3,0
1.0,1888.4,4,1
1.0,762.97,5,1
1.0,1478.67,4,1
1.0,1556.62,3,1
1.0,1177.78,4,1
1.0,1009.88,3,1
1.0,1083.43,4,1
1.0,550.0,3,0
1.0,550.0,4,1
1.0,651.19,3,0
1.0,550.0,4,1
1.0,550.0,1,0
1.0,672.46,2,1
1.0,1772.17,3,1
1.0,588.65,3,0
1.0,714.95,2,0
1.0,601.72,4,0
1.0,1368.0,5,1
1.0,1872.27,5,1
1.0,1417.6,2,1
1.0,760.03,5,1
1.0,793.3,3,1
1.0,570.62,3,0
1.0,1204.83,4,1
1.0,1626.51,4,1
1.0,634.09,3,0
1.0,550.0,3,1
1.0,1226.31,4,1
1.0,1245.13,3,1
1.0,550.0,3,1
1.0,855.93,1,0
1.0,550.0,2,0
1.0,550.0,3,0
1.0,1720.35,3,1
1.0,1322.13,4,1
1.0,732.31,1,0
1.0,1191.59,3,0
1.0,550.0,3,0
1.0,997.28,3,1
1.0,2061.01,3,0
1.0,550.0,1,1
1.0,550.0,3,1
1.0,854.43,2,0
1.0,1504.98,2,1
1.0,1277.53,4,1
1.0,1967.39,2,1
1.0,550.0,3,0
1.0,602.01,3,0
1.0,1296.17,3,1
1.0,1136.09,4,0
1.0,2526.53,4,1
1.0,550.0,3,0
1.0,882.68,3,1
1.0,1358.08,4,1
1.0,682.34,3,0
1.0,679.89,4,1
1.0,1413.7,3,0
1.0,1520.43,4,1
1.0,1773.82,3,1
1.0,1688.74,2,1
1.0,1271.07,4,1
1.0,1127.92,2,0
1.0,812.22,4,1
1.0,550.0,2,0
1.0,1364.59,3,0
1.0,550.0,1,1
1.0,836.53,4,1
1.0,1397.88,2,1
1.0,682.85,5,1
1.0,550.0,4,1
1.0,1108.17,3,0
1.0,903.59,5,0
1.0,829.74,4,1
1.0,1619.25,3,1
1.0,795.4,2,0
1.0,923.3,2,0
1.0,1209.1,1,0
1.0,619.77,4,1
1.0,1035.22,5,1
1.0,1508.28,2,0
1.0,1161.75,4,0
1.0,1820.84,4,1
1.0,1063.97,2,0
1.0,550.0,5,1
1.0,550.0,3,0
1.0,857.34,2,0
1.0,723.81,5,1
1.0,805.83,4,1
1.0,946.91,3,1
1.0,1734.6,1,1
1.0,1735.95,3,1
1.0,879.07,4,0
1.0,953.78,2,1
1.0,550.0,2,0
1.0,666.65,4,1
1.0,1058.63,4,1
1.0,936.61,4,1
1.0,1064.61,3,0
1.0,583.03,1,0
1.0,1840.83,4,1
1.0,1187.21,3,0
1.0,2191.53,4,1
1.0,1328.21,3,1
1.0,1004.24,3,0
1.0,579.63,1,0
1.0,1565.15,4,1
1.0,550.0,1,0
1.0,639.35,4,1
1.0,1161.83,3,1
1.0,1647.67,3,1
1.0,1761.42,5,1
1.0,977.51,3,1
1.0,550.89,5,1
1.0,550.0,5,1
1.0,1214.95,4,0
1.0,573.23,2,1
1.0,1270.45,2,0
1.0,550.0,4,0
1.0,1903.44,2,1
1.0,550.0,2,0
1.0,1176.45,4,1
1.0,682.98,3,0
1.0,674.28,4,1
1.0,755.33,3,0
1.0,1091.16,4,1
1.0,869.17,1,0
1.0,550.0,3,0
1.0,550.0,2,0
1.0,1346.52,4,1
1.0,1860.6,4,1
1.0,1039.42,2,0
1.0,931.48,2,0
1.0,1587.62,1,0
1.0,869.37,4,0
1.0,550.0,4,1
1.0,964.89,1,0
1.0,835.93,4,0
1.0,550.0,3,0
1.0,880.36,5,0
1.0,663.07,4,1
1.0,722.72,5,1
1.0,550.0,1,0
1.0,1696.31,3,1
1.0,550.0,3,0
1.0,1061.65,5,1
1.0,1866.18,3,1
1.0,1056.4,2,0
1.0,1053.69,2,0
1.0,790.99,2,1
1.0,1215.85,3,0
1.0,1627.88,2,1
1.0,550.0,4,0
1.0,1255.62,3,0
1.0,956.85,2,0
1.0,1811.78,4,0
1.0,998.58,3,0
1.0,550.0,2,0
1.0,661.64,2,0
1.0,1408.21,2,0
1.0,1204.82,3,0
1.0,843.94,2,0
1.0,550.0,2,0
1.0,1067.19,3,1
1.0,594.62,2,1
1.0,1019.73,3,1
1.0,1103.49,4,0
1.0,1084.89,4,1
1.0,1434.69,3,0
1.0,1924.04,4,1
1.0,1190.85,2,1
1.0,713.02,3,1
1.0,888.39,4,0
1.0,821.75,3,1
1.0,1262.48,4,1
1.0,550.0,2,0
1.0,693.88,3,0
1.0,1266.86,4,0
1.0,607.24,3,0
1.0,1294.53,1,0
