Price,SquareFootage,BackyardSpace,CrimeRate,Fireplace,Garage,Fireplace_Present,Garage_Present,constant
295980.5785,1852.27,329.49,25.56,No,Yes,0,1,1
113104.3844,550.0,337.16,20.54,Yes,No,1,0,1
120438.0192,666.18,320.07,56.8,Yes,No,1,0,1
345504.5387,1338.96,356.98,43.5,No,No,0,0,1
110454.7642,550.0,96.25,48.45,No,No,0,0,1
119563.1348,924.97,987.22,61.68,No,No,0,0,1
662675.9344,1591.14,853.09,40.4,No,No,0,0,1
586725.5921,1237.01,395.55,33.33,No,Yes,0,1,1
124414.6586,778.67,339.21,33.54,No,No,0,0,1
202946.7719,550.0,174.71,35.96,Yes,Yes,1,1,1
294006.8647,550.0,367.26,44.88,No,Yes,0,1,1
251042.806,550.0,214.55,31.67,No,No,0,0,1
218754.4913,749.67,762.83,31.52,Yes,No,1,0,1
122559.9246,986.24,267.45,25.64,Yes,Yes,1,1,1
339351.4185,1015.29,1044.76,2.74,No,No,0,0,1
504221.8113,1379.86,599.2,5.79,No,No,0,0,1
361257.3895,834.25,103.32,30.12,No,No,0,0,1
493629.1326,1743.48,530.95,15.05,Yes,No,1,0,1
365843.4516,1499.48,239.94,49.71,No,No,0,0,1
248789.3322,550.0,112.47,41.8,No,No,0,0,1
95067.28153,550.0,57.27,17.7,No,Yes,0,1,1
551047.2345,1507.28,766.22,1.82,Yes,Yes,1,1,1
93963.58358,550.0,680.53,21.93,No,Yes,0,1,1
312594.3837,667.13,504.07,37.99,No,No,0,0,1
244610.7551,1105.77,64.51,50.8,No,Yes,0,1,1
477219.5197,1380.55,196.27,54.97,No,Yes,0,1,1
342939.5367,1192.28,802.71,2.54,No,Yes,0,1,1
95856.1153,550.0,816.83,15.82,No,Yes,0,1,1
541235.5038,1269.76,1009.57,57.27,No,No,0,0,1
537982.891,926.57,138.13,55.14,No,Yes,0,1,1
170808.2439,550.0,288.76,56.21,Yes,No,1,0,1
244009.9532,1178.57,366.6,56.68,No,No,0,0,1
222140.2512,1092.1,671.69,36.74,Yes,Yes,1,1,1
254840.1404,1022.56,588.03,42.6,No,Yes,0,1,1
98056.79277,550.0,481.26,6.05,No,Yes,0,1,1
317672.2156,1530.81,872.41,6.5,No,No,0,0,1
463689.7188,2163.35,929.43,15.63,No,No,0,0,1
195341.3991,1450.43,892.14,25.04,No,No,0,0,1
474816.6255,1743.58,249.13,27.6,No,No,0,0,1
446542.03,1036.05,577.03,44.88,No,No,0,0,1
198672.4582,550.0,172.48,22.98,Yes,Yes,1,1,1
244504.4305,1055.65,592.62,10.01,No,No,0,0,1
393259.0021,1171.54,739.56,22.8,No,No,0,0,1
248310.5492,734.98,349.9,3.66,No,No,0,0,1
175701.0941,1128.16,931.8,26.82,No,Yes,0,1,1
204755.9384,1131.51,374.16,29.97,No,No,0,0,1
195416.5331,940.02,595.3,17.77,Yes,No,1,0,1
135333.7626,975.57,197.27,44.83,No,No,0,0,1
254110.0525,747.48,398.93,20.39,No,No,0,0,1
187420.2746,585.81,873.1,59.58,No,Yes,0,1,1
383541.8907,550.0,575.71,23.91,Yes,No,1,0,1
499542.613,1703.66,453.99,33.86,No,No,0,0,1
702265.437,902.27,745.2,83.45,No,No,0,0,1
591930.0137,1695.37,599.6,62.82,No,Yes,0,1,1
230285.191,1314.72,424.09,69.8,No,Yes,0,1,1
272823.1207,550.0,237.74,51.63,Yes,No,1,0,1
249268.1619,827.25,361.58,2.52,No,No,0,0,1
257438.9156,1159.68,695.59,29.83,No,Yes,0,1,1
466401.4281,1096.07,432.12,32.66,No,Yes,0,1,1
146268.2679,550.0,447.96,29.21,No,No,0,0,1
201890.2908,550.0,673.1,32.34,No,Yes,0,1,1
240045.8232,1276.99,460.49,17.49,No,No,0,0,1
339091.8612,1156.34,750.87,52.07,No,No,0,0,1
351210.4303,885.44,259.07,46.62,No,No,0,0,1
256372.5145,902.24,350.81,43.67,Yes,No,1,0,1
618110.2488,1511.89,361.83,20.86,No,No,0,0,1
113299.4671,550.0,385.89,40.63,No,No,0,0,1
240851.9783,1201.96,917.7,1.26,No,Yes,0,1,1
265397.8247,1399.62,327.22,37.13,No,No,0,0,1
322496.1499,891.59,213.04,0.3,No,No,0,0,1
154546.2588,792.58,669.85,42.24,Yes,Yes,1,1,1
355509.5762,1138.98,97.15,43.64,Yes,No,1,0,1
479105.0217,1074.5,230.39,45.71,No,Yes,0,1,1
503702.0815,1417.73,1065.12,8.17,Yes,No,1,0,1
400789.3699,1016.92,255.18,26.51,No,Yes,0,1,1
416597.0363,1138.0,300.71,10.83,No,No,0,0,1
321147.6717,862.05,869.53,39.39,Yes,No,1,0,1
409672.2311,801.11,245.59,15.0,No,Yes,0,1,1
463029.2579,737.11,197.47,31.59,No,No,0,0,1
428899.4386,1756.7,620.18,19.94,No,Yes,0,1,1
314818.9064,550.0,398.49,34.93,Yes,Yes,1,1,1
277255.8684,1427.16,158.07,14.57,No,Yes,0,1,1
140842.3883,550.0,1341.99,1.51,No,No,0,0,1
109087.4478,550.0,477.44,23.64,No,Yes,0,1,1
269688.4728,1273.14,1115.4,3.1,No,No,0,0,1
215665.2148,1278.89,754.9,33.99,No,No,0,0,1
469333.7639,1465.35,588.34,48.88,No,No,0,0,1
193712.9455,1103.23,158.94,32.79,No,No,0,0,1
309141.3191,1559.91,688.92,21.42,No,No,0,0,1
220315.6302,550.0,561.33,38.25,No,No,0,0,1
103727.154,878.21,727.94,4.42,No,No,0,0,1
476261.3868,1454.36,643.19,6.68,No,Yes,0,1,1
243722.0049,876.67,117.86,12.17,Yes,No,1,0,1
157550.5442,849.06,31.41,46.06,Yes,No,1,0,1
449192.4444,1055.31,203.97,53.58,Yes,No,1,0,1
273769.0828,1473.2,323.36,31.79,No,No,0,0,1
383798.3606,1089.88,609.84,29.62,No,No,0,0,1
172227.7567,984.42,418.85,37.17,No,Yes,0,1,1
275767.8705,995.68,110.33,38.76,Yes,Yes,1,1,1
420255.3959,613.33,970.35,21.63,No,No,0,0,1
92151.74651,564.44,667.33,39.66,Yes,No,1,0,1
297714.1583,1657.16,569.12,21.5,No,No,0,0,1
465411.917,2295.73,153.98,16.34,No,No,0,0,1
234150.2392,550.0,243.95,38.1,No,Yes,0,1,1
257273.9223,924.7,918.36,34.02,Yes,No,1,0,1
97427.25678,550.0,802.22,34.69,No,No,0,0,1
767721.1084,1153.69,509.64,0.81,No,No,0,0,1
320500.8382,1301.39,432.03,47.65,No,No,0,0,1
312782.8059,850.91,517.28,18.04,No,No,0,0,1
446075.8762,943.89,463.69,23.92,No,No,0,0,1
164309.6409,550.0,458.77,28.06,No,Yes,0,1,1
174452.5836,648.46,831.01,58.97,Yes,Yes,1,1,1
516020.9028,1659.3,456.1,26.96,No,Yes,0,1,1
202100.7793,1109.34,113.07,36.56,No,Yes,0,1,1
473382.5348,1026.36,149.31,0.1,No,No,0,0,1
110864.4095,682.33,135.8,15.61,No,No,0,0,1
327347.9656,1261.06,590.21,40.84,No,Yes,0,1,1
400944.4919,952.97,240.46,25.16,Yes,Yes,1,1,1
373346.7227,1385.27,659.49,29.36,No,No,0,0,1
196620.752,642.63,184.79,24.75,No,No,0,0,1
154249.565,652.25,683.35,36.47,Yes,No,1,0,1
218757.1645,1140.39,143.04,16.33,No,Yes,0,1,1
283028.7124,550.0,331.56,23.64,Yes,No,1,0,1
308120.0689,681.71,182.99,28.4,Yes,No,1,0,1
377092.29,550.0,190.27,59.38,No,No,0,0,1
226944.7235,2061.42,570.44,0.75,No,No,0,0,1
498851.7088,890.09,269.05,62.7,Yes,No,1,0,1
471721.7656,670.91,582.2,52.86,No,No,0,0,1
340863.3536,996.24,117.07,27.0,Yes,No,1,0,1
415436.8385,1557.12,676.26,43.55,Yes,No,1,0,1
257606.4882,678.71,524.98,20.75,Yes,No,1,0,1
153573.3276,1199.79,798.36,44.94,No,Yes,0,1,1
201622.4738,1198.92,376.65,0.89,No,No,0,0,1
324848.6239,1251.03,532.89,38.21,No,No,0,0,1
520671.8883,1587.13,947.19,32.86,No,Yes,0,1,1
459045.6798,550.0,237.86,26.34,No,Yes,0,1,1
181434.0593,550.0,793.43,35.85,No,No,0,0,1
158116.3485,579.11,503.17,25.53,No,No,0,0,1
113935.0884,714.24,12.89,44.84,No,No,0,0,1
452654.1891,1709.18,650.0,17.32,Yes,No,1,0,1
218601.7834,895.85,935.71,21.76,No,Yes,0,1,1
211649.1352,1152.58,103.59,8.14,No,No,0,0,1
161330.406,550.0,108.1,72.88,Yes,No,1,0,1
324782.6328,1124.14,676.66,61.77,No,No,0,0,1
434970.7078,1724.89,734.3,49.13,Yes,No,1,0,1
112980.7449,550.0,256.21,28.98,No,No,0,0,1
425157.08,1133.71,565.32,36.18,No,No,0,0,1
138602.8269,625.88,314.46,27.68,Yes,No,1,0,1
168483.329,1384.97,699.9,51.49,No,No,0,0,1
230173.566,976.35,841.37,5.77,Yes,No,1,0,1
156294.8951,550.0,205.84,81.87,No,No,0,0,1
189162.786,550.0,1188.94,39.14,Yes,No,1,0,1
253476.2673,1648.37,46.28,34.6,No,Yes,0,1,1
302975.6561,975.2,505.11,16.78,No,No,0,0,1
247180.2754,650.07,2.2,57.1,Yes,No,1,0,1
255230.9738,724.62,864.6,57.98,Yes,No,1,0,1
371325.8584,1250.06,536.38,17.66,Yes,Yes,1,1,1
146124.9394,1419.79,630.85,52.85,Yes,No,1,0,1
104735.1932,550.0,342.05,37.68,No,Yes,0,1,1
116907.4444,825.43,452.41,80.57,No,No,0,0,1
717578.6979,1267.94,791.68,31.16,Yes,No,1,0,1
432952.5713,550.0,792.92,3.64,No,No,0,0,1
282253.0256,2240.87,410.31,40.39,Yes,Yes,1,1,1
157531.1689,1026.14,734.29,25.87,Yes,No,1,0,1
492566.1352,1009.33,368.76,3.24,No,No,0,0,1
206191.2904,1966.16,372.11,59.57,No,Yes,0,1,1
481402.8049,1001.9,600.67,27.83,No,Yes,0,1,1
165108.6084,653.45,446.32,36.3,Yes,No,1,0,1
297382.5679,1403.85,48.21,22.13,No,Yes,0,1,1
262980.2794,720.92,713.3,47.08,Yes,Yes,1,1,1
171613.4246,896.7,314.71,66.78,No,No,0,0,1
106645.3587,934.57,346.34,79.29,Yes,Yes,1,1,1
469389.2362,1865.22,253.31,3.29,No,No,0,0,1
97058.08872,805.65,539.13,48.83,No,No,0,0,1
205937.7401,550.0,811.75,38.21,No,No,0,0,1
376242.2191,1383.96,622.16,66.01,No,No,0,0,1
398689.0703,663.24,181.82,33.49,No,No,0,0,1
369749.0723,2015.84,1027.66,19.79,No,No,0,0,1
262871.0421,1593.51,824.79,25.46,No,No,0,0,1
290802.8624,782.9,34.53,20.92,Yes,No,1,0,1
878270.4815,2398.23,717.29,51.98,No,Yes,0,1,1
461560.2178,1578.04,162.12,22.54,Yes,Yes,1,1,1
324387.7875,1004.49,656.32,49.4,No,Yes,0,1,1
191370.9394,997.36,1315.33,24.39,No,Yes,0,1,1
228871.9721,929.41,669.98,6.89,Yes,No,1,0,1
413696.176,1258.89,756.43,37.47,No,No,0,0,1
148852.0295,1011.74,959.36,35.26,Yes,No,1,0,1
607617.5735,1484.17,540.02,24.92,No,No,0,0,1
309475.7389,550.0,922.02,56.39,No,No,0,0,1
290743.0373,635.71,212.83,44.46,No,No,0,0,1
277934.3181,1049.26,839.33,56.14,No,No,0,0,1
114524.9105,550.0,26.76,20.67,No,Yes,0,1,1
403001.0933,1496.53,249.92,17.41,No,No,0,0,1
504229.4659,1162.89,324.98,2.07,Yes,No,1,0,1
163575.4804,550.0,575.64,3.97,Yes,No,1,0,1
153535.3657,690.05,446.66,51.78,No,Yes,0,1,1
212943.7066,804.9,371.24,3.36,No,No,0,0,1
277441.6937,1065.81,497.32,38.53,No,No,0,0,1
446406.9359,915.33,404.85,7.19,No,Yes,0,1,1
573920.1164,1920.34,972.2,35.77,No,Yes,0,1,1
189396.4227,1068.86,190.67,10.09,Yes,No,1,0,1
441280.179,1175.28,557.65,16.35,No,No,0,0,1
337640.8887,550.0,1018.14,17.88,No,Yes,0,1,1
98513.09269,550.0,500.92,9.39,Yes,No,1,0,1
379212.9742,781.76,459.17,23.35,Yes,No,1,0,1
347345.675,1987.99,485.32,25.71,No,No,0,0,1
579785.4694,1575.75,399.43,58.72,No,Yes,0,1,1
257522.3403,1722.27,182.64,10.11,No,Yes,0,1,1
244850.0049,846.6,475.88,9.77,No,No,0,0,1
354263.9805,661.87,752.58,44.14,No,No,0,0,1
475262.5456,550.0,759.08,30.7,Yes,No,1,0,1
157501.3561,907.68,140.1,11.86,No,No,0,0,1
327189.4572,1225.45,163.7,38.08,Yes,No,1,0,1
208975.1804,550.0,68.17,63.39,No,No,0,0,1
168431.4026,550.0,805.51,42.01,No,No,0,0,1
421524.3866,550.0,1088.51,29.77,Yes,Yes,1,1,1
154990.6295,1173.08,796.16,8.1,No,No,0,0,1
181631.6169,550.0,322.83,25.89,No,Yes,0,1,1
145468.7412,726.25,356.7,23.36,No,Yes,0,1,1
365322.3062,1366.27,43.72,46.69,No,Yes,0,1,1
508240.4454,1506.08,705.39,39.94,No,No,0,0,1
297070.034,856.67,669.49,34.59,Yes,Yes,1,1,1
454453.7197,1666.44,607.5,14.71,No,Yes,0,1,1
220849.5079,837.24,159.38,57.1,No,No,0,0,1
196117.0289,588.25,253.35,4.08,Yes,Yes,1,1,1
300684.2367,1470.97,253.54,44.06,No,No,0,0,1
298345.4482,1016.49,499.0,17.68,No,No,0,0,1
354524.7111,1152.85,56.09,40.22,No,Yes,0,1,1
158471.7514,1084.17,719.87,33.1,No,No,0,0,1
369438.1439,1807.95,497.24,35.32,No,Yes,0,1,1
90122.38554,550.0,193.11,42.44,Yes,No,1,0,1
326008.5763,1165.21,504.28,13.42,No,No,0,0,1
225542.0184,585.01,536.05,23.38,No,Yes,0,1,1
206050.2198,550.0,24.75,39.23,No,No,0,0,1
158839.4141,550.0,623.76,29.13,Yes,No,1,0,1
413218.8644,850.67,356.65,43.89,Yes,No,1,0,1
197193.796,1230.48,16.45,14.51,No,No,0,0,1
273247.2535,1036.2,200.87,76.02,No,No,0,0,1
262492.94,550.0,614.44,19.23,No,Yes,0,1,1
562484.0227,2816.76,713.65,59.39,Yes,No,1,0,1
349391.2377,1522.63,420.15,15.76,Yes,No,1,0,1
159395.7219,600.38,104.02,28.65,Yes,Yes,1,1,1
203564.234,550.0,382.59,25.47,Yes,No,1,0,1
354353.6387,897.24,981.44,45.12,Yes,No,1,0,1
161533.5785,754.31,778.7,43.88,No,Yes,0,1,1
283822.2283,1289.57,750.31,18.16,Yes,No,1,0,1
144490.858,1063.24,651.54,58.61,Yes,No,1,0,1
182140.9594,696.07,363.82,41.4,No,No,0,0,1
459567.602,795.11,892.19,24.73,Yes,No,1,0,1
279109.5484,912.52,208.85,14.16,Yes,No,1,0,1
363057.9952,857.66,403.3,26.87,Yes,Yes,1,1,1
300974.5539,1258.83,706.86,42.24,Yes,No,1,0,1
362917.3377,1676.03,663.92,35.43,Yes,No,1,0,1
343937.572,813.95,923.03,52.5,No,Yes,0,1,1
258216.0685,788.01,82.89,31.81,Yes,No,1,0,1
91763.35075,576.91,501.05,10.54,Yes,No,1,0,1
380733.0623,872.78,351.0,29.3,No,No,0,0,1
650641.7431,2057.02,574.14,51.02,Yes,Yes,1,1,1
303786.0932,1651.12,636.95,34.46,Yes,No,1,0,1
344545.4984,688.09,385.88,70.9,No,Yes,0,1,1
174760.7324,550.0,799.8,30.89,No,No,0,0,1
251945.1802,1194.06,445.96,31.81,Yes,Yes,1,1,1
644542.115,1449.62,361.41,25.98,No,No,0,0,1
597377.9812,1447.61,986.6,57.51,Yes,No,1,0,1
113867.704,1070.65,702.0,21.69,No,Yes,0,1,1
300406.5819,1212.51,1372.63,28.92,Yes,No,1,0,1
330090.5606,550.0,337.9,60.47,No,Yes,0,1,1
318574.1442,1086.8,22.8,37.82,Yes,Yes,1,1,1
238916.7137,550.0,595.84,33.9,Yes,No,1,0,1
193579.1699,1165.33,218.34,41.48,No,No,0,0,1
341148.4504,833.44,80.76,51.76,No,No,0,0,1
321072.6461,960.37,535.83,18.37,No,Yes,0,1,1
381701.4755,805.92,506.72,48.26,Yes,No,1,0,1
173670.6252,550.0,174.0,21.85,Yes,Yes,1,1,1
461667.4612,1041.61,452.98,38.52,No,No,0,0,1
295342.0273,1523.17,1003.37,57.21,No,No,0,0,1
196765.808,996.16,368.3,35.72,No,No,0,0,1
260260.6374,857.2,556.04,1.5,Yes,No,1,0,1
263931.7455,758.47,233.15,45.77,No,No,0,0,1
293232.5093,550.0,270.78,20.43,No,No,0,0,1
218397.4733,550.0,1008.69,2.44,No,No,0,0,1
475850.3779,1316.87,438.96,28.12,No,No,0,0,1
401135.7425,1050.07,351.05,66.52,Yes,Yes,1,1,1
113721.45,672.98,378.25,31.76,Yes,No,1,0,1
146057.4532,550.0,394.66,0.76,No,No,0,0,1
340862.5578,1434.89,514.35,38.89,No,No,0,0,1
156453.1818,550.0,525.01,22.64,No,No,0,0,1
154177.1892,550.0,257.15,40.4,No,No,0,0,1
196785.7624,550.0,489.95,43.86,No,No,0,0,1
116731.4427,844.14,905.87,40.72,Yes,Yes,1,1,1
222404.4952,1053.33,377.9,4.18,Yes,No,1,0,1
535479.8648,1406.52,283.62,60.14,No,Yes,0,1,1
181909.8306,550.0,956.66,28.22,No,No,0,0,1
415496.8971,1022.52,327.59,18.7,No,No,0,0,1
298185.2356,550.0,282.17,37.25,Yes,No,1,0,1
421852.2768,1584.58,536.1,15.3,Yes,No,1,0,1
473601.4141,1608.94,378.38,9.82,Yes,No,1,0,1
334716.2929,1128.87,446.52,39.81,No,No,0,0,1
575304.7083,1274.43,434.25,28.74,No,No,0,0,1
477452.2338,1871.75,633.05,46.58,No,Yes,0,1,1
153829.4032,731.64,830.59,18.57,No,Yes,0,1,1
382171.5594,550.0,575.87,34.45,No,No,0,0,1
118599.8402,601.22,217.01,45.49,No,Yes,0,1,1
575023.6845,1810.83,801.94,7.63,Yes,No,1,0,1
248163.8659,550.0,684.38,7.08,No,No,0,0,1
268929.6573,965.59,721.2,47.1,No,No,0,0,1
481639.5277,1291.47,66.02,20.22,No,Yes,0,1,1
160415.9956,995.09,106.72,0.57,No,No,0,0,1
126134.1796,550.0,946.35,30.7,Yes,Yes,1,1,1
488872.2089,1383.97,392.49,25.34,No,No,0,0,1
384158.1752,550.0,185.55,12.87,No,No,0,0,1
121606.9623,550.0,700.38,5.54,No,No,0,0,1
564601.8115,1346.8,1243.9,52.18,No,Yes,0,1,1
196541.7694,1636.48,284.29,62.06,No,Yes,0,1,1
363716.895,1445.21,107.18,58.13,Yes,Yes,1,1,1
122427.5754,617.7,207.87,43.92,No,No,0,0,1
416898.1012,1415.76,880.55,7.43,No,Yes,0,1,1
307135.0187,1928.68,301.85,22.35,No,No,0,0,1
264808.5711,834.38,1248.14,29.08,Yes,No,1,0,1
397043.65,933.54,403.69,52.34,No,No,0,0,1
601100.0146,612.06,471.87,26.02,No,No,0,0,1
149985.9048,550.0,13.99,4.24,Yes,No,1,0,1
502007.3141,1643.35,546.83,34.01,No,No,0,0,1
411710.1671,634.81,623.14,36.13,Yes,No,1,0,1
373416.1307,1314.28,703.95,8.9,No,Yes,0,1,1
1004323.974,1758.77,808.22,51.13,No,No,0,0,1
388416.6197,1382.66,301.07,44.48,No,No,0,0,1
190849.8791,612.66,139.13,34.45,No,No,0,0,1
153165.0037,725.59,927.04,10.32,Yes,Yes,1,1,1
165482.0594,1648.57,731.02,13.05,No,No,0,0,1
354213.0866,663.52,479.65,21.07,No,No,0,0,1
536376.4065,1360.17,237.51,18.24,No,Yes,0,1,1
380064.2378,680.25,532.37,47.98,No,Yes,0,1,1
268381.7089,550.0,1160.63,10.75,No,Yes,0,1,1
120929.0389,857.01,532.4,43.97,No,No,0,0,1
276114.303,792.58,809.23,39.59,Yes,Yes,1,1,1
256574.4397,957.99,432.24,67.78,No,Yes,0,1,1
137600.1985,559.57,774.16,23.98,No,Yes,0,1,1
472945.5328,1204.79,425.86,11.02,Yes,No,1,0,1
129572.8694,1342.22,1079.89,19.53,No,Yes,0,1,1
161248.7798,556.89,715.67,12.97,Yes,No,1,0,1
158634.0109,1494.94,47.64,41.5,No,No,0,0,1
194009.7516,1461.93,637.14,18.28,No,Yes,0,1,1
456965.1835,1790.88,695.61,20.81,No,No,0,0,1
268454.0863,915.44,251.03,17.28,Yes,Yes,1,1,1
274113.6555,1013.51,689.68,39.51,No,No,0,0,1
438926.1957,1086.21,761.18,25.23,Yes,No,1,0,1
418497.7631,1241.63,332.68,55.69,Yes,Yes,1,1,1
166751.417,550.0,610.78,36.83,Yes,Yes,1,1,1
216188.2021,550.0,629.44,16.53,No,Yes,0,1,1
328445.3249,879.48,663.46,27.8,No,No,0,0,1
103080.8523,550.0,124.11,33.95,No,No,0,0,1
273449.9487,1663.91,801.23,22.27,No,No,0,0,1
301173.9556,638.38,710.83,46.29,Yes,Yes,1,1,1
226058.3649,1202.03,484.91,30.4,No,Yes,0,1,1
425167.2697,1140.45,1068.53,7.86,Yes,No,1,0,1
306655.055,550.0,319.65,8.59,No,No,0,0,1
493844.755,1163.6,414.13,60.33,No,Yes,0,1,1
98435.51986,550.0,284.75,30.09,No,No,0,0,1
372032.2221,860.83,804.15,10.8,No,No,0,0,1
506532.904,1431.12,579.17,15.22,No,Yes,0,1,1
85000.0,1161.07,534.56,19.26,No,No,0,0,1
224345.928,550.0,462.36,24.1,No,No,0,0,1
256751.1774,1438.23,1565.91,1.28,No,No,0,0,1
396534.8625,1345.99,210.99,19.19,No,Yes,0,1,1
332189.1019,1179.79,701.7,33.95,No,Yes,0,1,1
291614.0944,1043.59,708.55,40.54,No,Yes,0,1,1
361398.7754,714.9,662.04,42.74,Yes,No,1,0,1
346686.6221,718.51,562.48,2.75,Yes,No,1,0,1
404481.797,1337.46,564.81,3.33,No,Yes,0,1,1
143269.7371,617.43,683.11,39.0,No,Yes,0,1,1
284876.22,550.0,786.86,23.5,No,Yes,0,1,1
198274.6968,550.0,851.92,54.42,No,No,0,0,1
133859.3801,559.1,529.5,30.82,No,Yes,0,1,1
829612.6819,1860.12,607.87,48.81,Yes,Yes,1,1,1
335982.5127,1177.16,893.63,29.65,No,Yes,0,1,1
223625.846,896.66,780.08,24.65,No,Yes,0,1,1
189578.0677,624.05,782.08,47.79,No,No,0,0,1
374159.8778,2004.49,907.72,8.34,No,Yes,0,1,1
212120.0921,550.0,447.98,53.27,Yes,Yes,1,1,1
107444.0965,550.0,265.49,30.26,Yes,No,1,0,1
322050.2796,1498.46,289.49,23.68,No,No,0,0,1
334675.3086,644.63,26.58,68.84,No,No,0,0,1
265407.0054,1505.14,385.07,36.62,No,No,0,0,1
281180.6138,1099.56,432.09,31.18,No,No,0,0,1
371639.9016,1919.08,178.23,7.12,No,Yes,0,1,1
309018.0742,792.4,720.05,38.52,No,Yes,0,1,1
365276.7021,1486.85,117.67,37.0,Yes,No,1,0,1
192110.0073,1251.83,279.62,36.03,Yes,Yes,1,1,1
387762.1979,938.79,1207.74,21.43,No,No,0,0,1
254413.1466,874.22,611.22,37.43,No,Yes,0,1,1
298185.6107,1013.74,385.22,31.02,No,No,0,0,1
328661.4105,579.17,414.2,35.56,No,No,0,0,1
403526.8027,1183.73,458.72,44.62,No,Yes,0,1,1
305972.3126,1044.76,394.2,15.61,No,No,0,0,1
159151.9278,550.0,398.65,40.49,No,Yes,0,1,1
500877.557,1022.41,504.11,46.27,No,No,0,0,1
536029.0706,810.43,137.27,36.27,No,No,0,0,1
467226.488,1246.98,710.19,20.91,Yes,No,1,0,1
139404.3725,976.2,34.11,53.63,No,Yes,0,1,1
594199.6817,1565.14,888.22,32.79,No,No,0,0,1
227814.0832,1232.61,473.43,44.28,Yes,Yes,1,1,1
662215.8511,1335.3,635.28,13.8,No,Yes,0,1,1
324162.0997,550.0,547.29,39.86,No,No,0,0,1
300946.7406,605.16,105.74,28.95,No,Yes,0,1,1
219833.9251,550.0,598.67,11.77,Yes,Yes,1,1,1
685133.8945,1371.3,669.83,15.07,No,Yes,0,1,1
105967.4529,811.64,66.66,23.0,Yes,No,1,0,1
378592.8484,962.85,232.1,18.0,No,No,0,0,1
252206.3363,996.4,462.37,34.75,No,No,0,0,1
200331.3534,1575.36,608.6,49.87,No,No,0,0,1
165834.1971,875.41,387.68,45.34,No,No,0,0,1
410459.3708,812.78,367.24,89.38,Yes,No,1,0,1
96863.68367,691.66,41.14,22.34,Yes,No,1,0,1
367594.2369,1447.9,353.04,26.63,No,No,0,0,1
334478.0946,1505.89,1089.14,7.73,No,No,0,0,1
342679.5368,1995.6,832.96,30.72,No,No,0,0,1
144362.9708,680.27,389.08,11.22,No,No,0,0,1
475523.4029,1496.88,697.14,28.01,No,Yes,0,1,1
456164.2115,590.26,327.18,2.54,No,No,0,0,1
313652.0388,1229.94,355.61,27.38,No,No,0,0,1
330395.2954,761.51,612.64,36.04,No,No,0,0,1
231074.2306,550.0,463.41,23.73,Yes,Yes,1,1,1
285138.4883,1411.12,402.09,19.58,No,Yes,0,1,1
228904.7746,826.42,549.53,39.7,No,No,0,0,1
434637.2054,1475.81,311.06,33.3,No,No,0,0,1
429663.1204,550.0,538.91,27.11,Yes,No,1,0,1
722574.6253,1216.33,298.63,11.06,No,No,0,0,1
122436.7116,550.0,263.71,7.25,No,No,0,0,1
291613.4365,1115.77,706.24,21.84,Yes,Yes,1,1,1
130765.982,985.17,1033.66,40.12,No,No,0,0,1
163287.2633,1125.46,1066.76,70.03,No,No,0,0,1
789259.36,2592.94,400.44,31.43,Yes,No,1,0,1
337003.2336,950.35,926.39,69.53,No,No,0,0,1
413003.9979,1378.36,980.86,33.12,No,Yes,0,1,1
470714.7115,893.55,4.85,21.86,No,Yes,0,1,1
596002.3773,1930.0,533.78,33.9,No,No,0,0,1
170764.9409,1013.29,48.9,38.19,No,No,0,0,1
660281.9581,1529.95,182.81,41.32,No,Yes,0,1,1
380782.1881,1523.56,665.9,39.7,No,Yes,0,1,1
417593.3801,781.98,419.94,43.28,No,No,0,0,1
496358.2834,1454.39,25.06,22.2,No,Yes,0,1,1
557698.2794,659.08,765.5,16.99,Yes,Yes,1,1,1
190469.5938,550.0,204.36,19.66,Yes,No,1,0,1
625748.35,1228.89,811.54,2.67,No,No,0,0,1
222101.5906,1433.02,1066.27,45.39,No,No,0,0,1
554555.2712,821.43,800.0,21.32,No,No,0,0,1
340925.1564,1160.49,162.88,17.36,No,No,0,0,1
175648.9446,1168.67,750.11,2.21,No,No,0,0,1
121420.1686,550.0,704.41,36.77,Yes,No,1,0,1
760446.2967,862.9,238.83,45.43,No,No,0,0,1
182395.2099,1417.34,374.73,37.63,No,No,0,0,1
404654.1572,550.0,779.04,43.96,No,No,0,0,1
640135.6395,1571.7,424.93,42.11,No,No,0,0,1
285644.6181,601.46,414.33,62.41,No,Yes,0,1,1
112529.2773,550.0,12.93,19.18,No,Yes,0,1,1
197180.0,1109.85,265.66,21.7,Yes,No,1,0,1
300227.2395,1536.47,318.57,41.33,No,No,0,0,1
202880.5964,895.14,227.24,38.7,No,Yes,0,1,1
280460.0013,786.88,585.04,10.02,No,No,0,0,1
104435.5011,590.41,340.12,9.41,No,Yes,0,1,1
345373.5712,550.0,951.96,13.52,Yes,No,1,0,1
248403.4061,615.55,286.22,41.23,No,No,0,0,1
683500.7185,1808.9,172.86,43.4,No,Yes,0,1,1
414467.0282,965.33,167.4,81.77,No,No,0,0,1
476570.3733,935.16,462.56,24.47,No,Yes,0,1,1
445799.2446,1648.71,817.04,50.29,No,No,0,0,1
313430.0109,1620.64,402.32,59.56,Yes,Yes,1,1,1
586225.2075,1531.42,1096.88,10.39,No,Yes,0,1,1
